,Primary Key,Ancient Toponym,Modern Toponym,Province,Country,Barrington Atlas Rank,Barrington Atlas Reference,Start Date,End Date,Select Bibliography,Area,Estimate Basis,Civic Status,Structure,num_of_structures,geometry,ID,level_0,Unnamed: 0_y,index,pop_sample,pop_est,pop_diff,western_province,inscr_N,occups_list,occups_N,occups_unique_N,inscr_N_post235,occups_N_post235,ratio_post235,pop_est_log,inscr_N_log,occups_N_log,city_province,occups_cats_list,occups_cats_unique_N,occups_cats_vec,shares_vec,ZI,largest_cat,ZI_cat,ZIw,shares_weighted_vec,RZI,RZI_cat,RZIw,DI,DIw,DI/ZIw,Primary key,Name,Population,associations,inscriptions,D(N),West / East
308,Hanson2016_1066,Vicetia,Vicenza,Italia (X Venetia et Histria),Italy,3,40 B1,-89,,Beloch 1880; de Ligt 2012; PECS; Sear 2006.,28.0,Urban grid,['Municipium'],"['Aqueduct', 'Baths', 'Bridge', 'Bridge', 'Forum', 'Theatre', 'Unidentified public building', 'Unidentified public building', 'Urban grid', 'Walls']",10,POINT (11.54551 45.547333),1066,,,,,3590.0,,True,40.0,"['centonarius', 'capsarius']",2.0,2.0,9.0,0.0,0.225,8.185907481482324,3.6888794541139363,0.6931471805599453,Vicetia (Italia (X Venetia et Histria)),"['Clothing', 'Miscellaneous Services']",2,[0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0],"[0.  0.  0.  0.5 0.  0.  0.  0.5 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
 0. ]",0.5,1,Miscellaneous Services,0.34657359027997264,"[0.         0.         0.         3.60388514 0.         0.
 0.         7.70216606 0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.        ]",7.70216606498195,Clothing,5.338734692146727,2.0,2.8853900817779268,5.7707801635558535,1066,Vicetia,3590.0,3.0,208.0,51.77884615384615,West
309,Hanson2016_1067,Bergomum,Bergamo,Italia (XI Transpadana),Italy,3,39 F2,-50,,Beloch 1880; de Ligt 2012; DGRG.,19.0,Inhabited area (Angelini),['Municipium?'],"['Forum', 'Urban grid', 'Walls?']",3,POINT (9.669953 45.694903),1067,,,,,2138.0,,True,101.0,"['aerarius', 'curator', 'faber', 'faber centonarius', 'dendrophorus', 'faber', 'negotiator']",7.0,6.0,3.0,0.0,0.0297029702970297,7.6676260915849905,4.61512051684126,1.9459101490553132,Bergomum (Italia (XI Transpadana)),"['Metal-Working', 'Managerial', 'Unclassified', 'Clothing', 'Building', 'Unclassified', 'Retail']",6,[1 0 0 0 2 0 0 1 0 0 1 0 0 0 1 1 0 0 0],"[0.14285714 0.         0.         0.         0.28571429 0.
 0.         0.14285714 0.         0.         0.14285714 0.
 0.         0.         0.14285714 0.14285714 0.         0.
 0.        ]",0.2857142857142857,2,Unclassified,0.555974328301518,"[1.56702167 0.         0.         0.         2.90272109 0.
 0.         2.20061888 0.         0.         2.20859213 0.
 0.         0.         0.60593581 1.54321881 0.         0.
 0.        ]",2.9027210884353742,Unclassified,5.648434425863281,5.444444444444445,2.7978909751241985,9.792618412934695,1067,Bergomum,2760.0,3.0,157.0,52.738853503184714,West
310,Hanson2016_1068,Comum,Como,Italia (XI Transpadana),Italy,3,39 E2,-59,,Beloch 1880; de Ligt 2012; PECS; Sear 2006.,25.0,Urban grid and walls,['Municipium'],"['Amphitheatre', 'Baths', 'Forum?', 'Theatre', 'Urban grid', 'Walls']",6,POINT (9.082065 45.81011),1068,,,,,3086.0,,True,198.0,"['centonarius', 'curator', 'faber', 'faber', 'vexillarius', 'faber', 'dendrophorus', 'medicus', 'centonarius', 'faber', 'nauta', 'dendrophorus', 'faber', 'faber', 'scriba', 'mensor', 'medicus', 'caplator', 'caplator', 'curator']",20.0,10.0,9.0,1.0,0.045454545454545456,8.034631032923107,5.288267030694535,2.995732273553991,Comum (Italia (XI Transpadana)),"['Clothing', 'Managerial', 'Unclassified', 'Unclassified', 'Miscellaneous Services', 'Unclassified', 'Building', 'Miscellaneous Services', 'Clothing', 'Unclassified', 'Transport', 'Building', 'Unclassified', 'Unclassified', 'Education', 'Miscellaneous Services', 'Miscellaneous Services', 'Transport', 'Transport', 'Managerial']",7,[0 0 0 4 6 0 0 2 0 1 2 0 0 3 2 0 0 0 0],"[0.   0.   0.   0.2  0.3  0.   0.   0.1  0.   0.05 0.1  0.   0.   0.15
 0.1  0.   0.   0.   0.  ]",0.3,6,Unclassified,0.8987196820661972,"[0.         0.         0.         1.44155405 3.04785714 0.
 0.         1.54043321 0.         1.02572115 1.54601449 0.
 0.         4.96162791 0.42415507 0.         0.         0.
 0.        ]",4.9616279069767435,Transport,14.86370885029637,5.405405405405404,1.804368652407211,6.0145621746907025,1068,Comum,3085.0,4.0,425.0,29.035294117647055,West
311,Hanson2016_1070,Laumellum,Lomello,Italia (XI Transpadana),Italy,4 or 5,39 D3,-27,,de Ligt 2012; DGRG.,10.0,Inhabited area,['Municipium'],['Walls'],1,POINT (8.79735 45.122042),1070,,,,,1000.0,,True,12.0,"['faber', 'curator']",2.0,2.0,0.0,0.0,0.0,6.907755278982137,2.4849066497880004,0.6931471805599453,Laumellum (Italia (XI Transpadana)),"['Unclassified', 'Managerial']",2,[0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0],"[0.  0.  0.  0.  0.5 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.5 0.  0.  0.
 0. ]",0.5,1,Unclassified,0.34657359027997264,"[0.         0.         0.         0.         5.0797619  0.
 0.         0.         0.         0.         0.         0.
 0.         0.         2.12077535 0.         0.         0.
 0.        ]",5.079761904761905,Unclassified,3.521022642201532,2.0,2.8853900817779268,5.7707801635558535,1070,,,,,,
312,Hanson2016_1071,Laus Pompeia,Unknown,Italia (XI Transpadana),Italy,4 or 5,39 E3,-510,,Beloch 1880; BNP; de Ligt 2012; Hansen and Nielsen 2004; Sear 2006.,20.0,Inhabited area,['Colonia'],"['Theatre?', 'Walls']",2,POINT (9.418777 45.303456),1071,,,,,2290.0,,True,38.0,"['aerarius', 'curator', 'faber']",3.0,3.0,7.0,0.0,0.18421052631578946,7.736307096548285,3.6375861597263857,1.0986122886681098,Laus Pompeia (Italia (XI Transpadana)),"['Metal-Working', 'Managerial', 'Unclassified']",3,[1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0],"[0.33333333 0.         0.         0.         0.33333333 0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.33333333 0.         0.         0.
 0.        ]",0.3333333333333333,1,Metal-Working,0.3662040962227032,"[3.65638389 0.         0.         0.         3.38650794 0.
 0.         0.         0.         0.         0.         0.
 0.         0.         1.41385023 0.         0.         0.
 0.        ]",3.6563838903170525,Metal-Working,4.016948273990424,3.0,2.730717679880512,8.192153039641537,1071,,,,,,
313,Hanson2016_1072,Mediolanum (Italia (XI Transpadana)),Milan,Italia (XI Transpadana),Italy,1,39 E3,-89,,Beloch 1880; Beloch 1886; Benario 1981; de Ligt 2012; Golvin 1988; McEvedy 2011; Nelis-Clément and Roddaz 2008; PECS; Salmon 1969; Sear 2006; Wilson 2011; Woloch 1983.,105.0,Walls,"['Colonia', 'Colonia', 'Municipium']","['Amphitheatre', 'Baths of Hercules', 'Circus', 'Forum', 'Macellum', 'Temple', 'Theatre', 'Urban grid', 'Urban grid', 'Walls', 'Walls']",11,POINT (9.188141 45.463689),1072,,,,,20991.0,,True,629.0,"['curator', 'faber', 'centonarius', 'faber', 'curator', 'curator', 'curator', 'nauta', 'curator', 'mensor', 'vexillarius', 'curator', 'aerarius', 'aerarius', 'centonarius', 'faber', 'aerarius', 'curator', 'scriba', 'centonarius', 'curator', 'faber', 'iumentarius', 'possessor', 'possessor', 'argentarius', 'negotiator', 'aerarius', 'dendrophorus', 'aerarius', 'curator', 'negotiator', 'nauta', 'centonarius', 'caligarius', 'sutor', 'medicus', 'carpentarius', 'linarius', 'dissignator', 'scriba', 'negotiator sagarius', 'sagarius', 'negotiator sagarius et pellicarius', 'negotiator sagarius', 'copo', 'negotiator', 'medicus', 'curator', 'scutarius', 'conditor', 'cornicen', 'vinariarius', 'negotiator', 'curator']",55.0,27.0,191.0,5.0,0.3036565977742448,9.951849053414007,6.444131256700441,4.007333185232471,Mediolanum (Italia (XI Transpadana)) (Italia (XI Transpadana)),"['Managerial', 'Unclassified', 'Clothing', 'Unclassified', 'Managerial', 'Managerial', 'Managerial', 'Transport', 'Managerial', 'Miscellaneous Services', 'Miscellaneous Services', 'Managerial', 'Metal-Working', 'Metal-Working', 'Clothing', 'Unclassified', 'Metal-Working', 'Managerial', 'Education', 'Clothing', 'Managerial', 'Unclassified', 'Transport', 'Managerial', 'Managerial', 'Metal-Working', 'Retail', 'Metal-Working', 'Building', 'Metal-Working', 'Managerial', 'Retail', 'Transport', 'Clothing', 'Clothing', 'Clothing', 'Miscellaneous Services', 'Transport', 'Clothing', 'Managerial', 'Education', 'Retail', 'Retail', 'Retail', 'Retail', 'Miscellaneous Services', 'Retail', 'Miscellaneous Services', 'Managerial', 'Miscellaneous Services', 'Food-Production', 'Performing Arts', 'Food-Retail', 'Retail', 'Managerial']",12,[ 6  0  0  6  4  1  1  7  0  2  1  1  0  4 14  8  0  0  0],"[0.10909091 0.         0.         0.10909091 0.07272727 0.01818182
 0.01818182 0.12727273 0.         0.03636364 0.01818182 0.01818182
 0.         0.07272727 0.25454545 0.14545455 0.         0.
 0.        ]",0.2545454545454545,14,Managerial,1.0200484471500835,"[1.19663473 0.         0.         0.78630221 0.73887446 0.49731935
 0.38030303 1.96055136 0.         0.74597902 0.28109354 1.76322314
 0.         2.40563777 1.07966745 1.57127733 0.         0.
 0.        ]",2.4056377730796332,Transport,9.640192079710756,7.185273159144894,1.793031132430798,7.044050877406707,1072,Mediolanum (Italia (XI Transpadana)),20991.0,6.0,1029.0,122.39650145772595,West
314,Hanson2016_1073,Novaria,Novara,Italia (XI Transpadana),Italy,3,39 D3,-50,,Beloch 1880; de Ligt 2012; PECS.,32.0,Urban grid and walls,['Municipium'],"['Forum', 'Urban grid', 'Walls']",3,POINT (8.621834 45.446198),1073,,,,,4291.0,,True,63.0,"['faber', 'centonarius', 'aerarius', 'aerarius', 'faber carpentarius']",5.0,4.0,1.0,0.0,0.015873015873015872,8.364275084991524,4.143134726391533,1.6094379124341003,Novaria (Italia (XI Transpadana)),"['Unclassified', 'Clothing', 'Metal-Working', 'Metal-Working', 'Transport']",4,[2 0 0 0 1 0 0 1 0 0 0 0 0 1 0 0 0 0 0],"[0.4 0.  0.  0.  0.2 0.  0.  0.2 0.  0.  0.  0.  0.  0.2 0.  0.  0.  0.
 0. ]",0.4,2,Metal-Working,0.6437751649736402,"[4.38766067 0.         0.         0.         2.03190476 0.
 0.         3.08086643 0.         0.         0.         0.
 0.         6.61550388 0.         0.         0.         0.
 0.        ]",6.615503875968993,Transport,10.647242747839234,3.571428571428571,2.219053337712899,5.547633344282247,1073,Novaria,4318.0,1.0,79.0,54.65822784810126,West
315,Hanson2016_1074,Ticinum,Pavia,Italia (XI Transpadana),Italy,4 or 5,39 E3,-50,,Beloch 1880; de Ligt 2012; McEvedy 2011; PECS; Sear 2006.,44.0,Urban grid and walls,['Municipium'],"['Amphitheatre', 'Arch?', 'Baths', 'Forum?', 'Theatre', 'Urban grid', 'Walls']",7,POINT (9.155164 45.184912),1074,101.0,101.0,101.0,6567.0,6567.0,1.0,True,112.0,"['nauta', 'aerarius', 'faber', 'medicus', 'faber centonarius', 'curator', 'aerarius']",7.0,6.0,8.0,0.0,0.07142857142857142,8.789812386190972,4.718498871295094,1.9459101490553132,Ticinum (Italia (XI Transpadana)),"['Transport', 'Metal-Working', 'Unclassified', 'Miscellaneous Services', 'Clothing', 'Managerial', 'Metal-Working']",6,[2 0 0 1 1 0 0 1 0 0 0 0 0 1 1 0 0 0 0],"[0.28571429 0.         0.         0.14285714 0.14285714 0.
 0.         0.14285714 0.         0.         0.         0.
 0.         0.14285714 0.14285714 0.         0.         0.
 0.        ]",0.2857142857142857,2,Metal-Working,0.555974328301518,"[3.13404333 0.         0.         1.02968147 1.45136054 0.
 0.         2.20061888 0.         0.         0.         0.
 0.         4.72535991 0.60593581 0.         0.         0.
 0.        ]",4.725359911406422,Transport,9.195125809544873,5.444444444444445,2.7978909751241985,9.792618412934695,1074,Ticinum,6567.0,2.0,224.0,58.63392857142857,West
316,Hanson2016_1075,Vercellae,Vercelli,Italia (XI Transpadana),Italy,3,39 C3,-50,,Beloch 1880; de Ligt 2012; Nelis-Clément and Roddaz 2008; PECS.,38.0,Inhabited area,['Municipium'],"['Amphitheatre', 'Aqueduct', 'Aqueduct', 'Baths', 'Baths', 'Circus?', 'Forum', 'Theatre', 'Urban grid', 'Walls']",10,POINT (8.422794999999999 45.325287),1075,,,,,5399.0,,True,91.0,"['caligarius', 'negotiator']",2.0,2.0,17.0,0.0,0.18681318681318682,8.593969030218288,4.51085950651685,0.6931471805599453,Vercellae (Italia (XI Transpadana)),"['Clothing', 'Retail']",2,[0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0],"[0.  0.  0.  0.  0.  0.  0.  0.5 0.  0.  0.  0.  0.  0.  0.  0.5 0.  0.
 0. ]",0.5,1,Clothing,0.34657359027997264,"[0.         0.         0.         0.         0.         0.
 0.         7.70216606 0.         0.         0.         0.
 0.         0.         0.         5.40126582 0.         0.
 0.        ]",7.70216606498195,Clothing,5.338734692146727,2.0,2.8853900817779268,5.7707801635558535,1075,,,,,,
317,Hanson2016_1077,Augusta Emerita,Mérida,Lusitania,Spain,2,26 D3,-25,,Benario 1981; Brunt 1971; Carreras Monfort 1995-1996; Cornell and Mathews 1982; Golvin 1988; Humphrey 1986; MacMullen 2000; McEvedy 2011; Nelis-Clément and Roddaz 2008; PECS; Quinn and Wilson 2013; Russell 1958; Salmon 1969; Sear 2006; Woloch 1983.,81.0,Walls,"['Colonia', 'Colonia', 'Conventus capital', 'Provincial capital', 'Rights and privileges']","['Amphitheatre', 'Aqueduct', 'Aqueduct', 'Aqueduct', 'Arch of Cimbron', 'Arch of Trajan?', 'Baths', 'Baths', 'Bridge', 'Circus', 'Forum', 'Forum', 'Sanctuary of Mithras, Serapis, etc', 'Temple', 'Temple', 'Temple', 'Temple', ""Temple ('capitolium')"", 'Temple of Diana', 'Temple of Mars', 'Theatre', 'Urban grid', 'Urban grid', 'Walls']",24,POINT (-6.338496 38.915571),1077,102.0,102.0,102.0,14841.0,14841.0,1.0,True,353.0,"['ocularius', 'medicus', 'medicus', 'medicus', 'frumentarius', 'curator', 'medicus']",7.0,4.0,22.0,0.0,0.06232294617563739,9.605148899895818,5.8664680569332965,1.9459101490553132,Augusta Emerita (Lusitania),"['Miscellaneous Services', 'Miscellaneous Services', 'Miscellaneous Services', 'Miscellaneous Services', 'Retail', 'Managerial', 'Miscellaneous Services']",3,[0 0 0 5 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0],"[0.         0.         0.         0.71428571 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.14285714 0.14285714 0.         0.
 0.        ]",0.7142857142857143,5,Miscellaneous Services,1.3899358207537953,"[0.         0.         0.         5.14840734 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.60593581 1.54321881 0.         0.
 0.        ]",5.1484073359073355,Miscellaneous Services,10.01833808641291,1.8148148148148147,0.9326303250413993,1.3056824550579589,1077,,,,,,
318,Hanson2016_1091,Pax Iulia,Beja,Lusitania,Portugal,2,26 C4,-49,,Brunt 1971; Carreras Monfort 1995-1996; Cornell and Mathews 1982; MacMullen 2000; Nelis-Clément and Roddaz 2008; PECS; Salmon 1969.,27.0,Walls,"['Colonia', 'Conventus capital', 'Rights and privileges', 'Rights and privileges', 'Rights and privileges']","['Amphitheatre?', 'Aqueduct', 'Arch', 'Circus?', 'Forum', 'Temple', 'Theatre?', 'Urban grid', 'Walls', 'Walls?']",10,POINT (-7.865235 38.015624),1091,,,,,3420.0,,True,15.0,['faber'],1.0,1.0,1.0,0.0,0.06666666666666667,8.13739583005665,2.70805020110221,0.0,Pax Iulia (Lusitania),['Unclassified'],1,[0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0],[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.0,1,Unclassified,0.0,"[ 0.          0.          0.          0.         10.15952381  0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.        ]",10.15952380952381,Unclassified,0.0,1.0,0.0,0.0,1091,,,,,,
319,Hanson2016_1092,Salacia,Alcacer do Sal,Lusitania,Portugal,3,26 B3,-50,,Carreras Monfort 1995-1996; DGRG; MacMullen 2000; Nelis-Clément and Roddaz 2008.,10.0,Walls,['Municipium'],"['Circus?', 'Forum']",2,POINT (-8.519503 38.371152),1092,,,,,1000.0,,True,10.0,['faber'],1.0,1.0,0.0,0.0,0.0,6.907755278982137,2.302585092994046,0.0,Salacia (Lusitania),['Unclassified'],1,[0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0],[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.0,1,Unclassified,0.0,"[ 0.          0.          0.          0.         10.15952381  0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.        ]",10.15952380952381,Unclassified,0.0,1.0,0.0,0.0,1092,,,,,,
320,Hanson2016_1167,Auzia,Aumale,Mauretania Caesariensis,Algeria,3,30 G4,100,,BNP; Lepelley 1979-1981; PECS; Salmon 1969.,20.0,Walls,"['Colonia', 'Municipium']","['Baths', 'Unidentified public building', 'Walls']",3,POINT (3.689949 36.145619),1167,,,,,2290.0,,True,49.0,"['quadratarius', 'quadratarius']",2.0,1.0,33.0,1.0,0.673469387755102,7.736307096548285,3.8918202981106265,0.6931471805599453,Auzia (Mauretania Caesariensis),"['Building', 'Building']",1,[0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0],[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],1.0,2,Building,0.6931471805599453,"[ 0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.         15.46014493  0.
  0.          0.          0.          0.          0.          0.
  0.        ]",15.46014492753623,Building,10.716155867569878,1.0,1.4426950408889634,1.4426950408889634,1167,,,,,,
321,Hanson2016_1197,Banasa,Sidi Ali bou Jenoun,Mauretania Tingitana,Morocco,3,28 B4,-33,,BNP; Brunt 1971; Cornell and Mathews 1982; DGRG; MacMullen 2000; PECS; Salmon 1969; Woloch 1983.,,,"['Colonia', 'Colonia', 'Rights and privileges']","['Basilica', 'Baths (North)', 'Baths (North-West)', 'Baths (South)', 'Baths (South-West)', 'Curia', 'Forum', 'Macellum', 'Temple', ""Temple ('capitolium')"", 'Temple of Mater Deum', 'Unidentified public building', 'Urban grid', 'Walls']",14,POINT (-6.115434 34.60192),1197,,,,,1000.0,,True,17.0,"['sagittarius', 'sagittarius', 'sagittarius', 'sagittarius']",4.0,1.0,2.0,0.0,0.11764705882352941,6.907755278982137,2.833213344056216,1.3862943611198906,Banasa (Mauretania Tingitana),"['Metal-Working', 'Metal-Working', 'Metal-Working', 'Metal-Working']",1,[4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],[1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.0,4,Metal-Working,1.3862943611198906,"[10.96915167  0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.        ]",10.969151670951158,Metal-Working,15.206473107708415,1.0,0.7213475204444817,0.7213475204444817,1197,,,,,,
322,Hanson2016_1201,Thamusida,Sidi Ali ben Ahmed,Mauretania Tingitana,Morocco,4 or 5,28 B5,-33,274.0,Brunt 1971; Cornell and Mathews 1982; MacMullen 2000; PECS; Salmon 1969.,16.0,Walls,"['Colonia', 'Rights and privileges']","['Baths', 'Fort', 'Fort', 'Sanctuary', 'Temple', 'Temple', 'Temple', 'Walls']",8,POINT (-6.490479 34.334964),1201,,,,,1700.0,,True,10.0,"['sagittarius', 'sagittarius', 'sagittarius']",3.0,1.0,1.0,0.0,0.1,7.438383530044307,2.302585092994046,1.0986122886681098,Thamusida (Mauretania Tingitana),"['Metal-Working', 'Metal-Working', 'Metal-Working']",1,[3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],[1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.0,3,Metal-Working,1.0986122886681098,"[10.96915167  0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.        ]",10.969151670951158,Metal-Working,12.050844821971273,1.0,0.9102392266268373,0.9102392266268373,1201,,,,,,
323,Hanson2016_1203,Volubilis,Oualili,Mauretania Tingitana,Morocco,3,28 C5,-100,,BNP; DGRG; PECS; Quinn and Wilson 2013; Russell 1958; Salmon 1969; Wilson 2011; Woloch 1983.,43.0,Walls,"['Colonia', 'Municipium', 'Provincial capital', 'Rights and privileges', 'Rights and privileges']","['Acropolis', 'Aqueduct', 'Aqueduct', 'Arch', 'Basilica', 'Baths', 'Baths', 'Baths', 'Capitolium', 'Forum', 'Forum', 'Fountain', 'Fountain', 'Macellum', 'Mithraeum', 'Temple', 'Temple of Isis', 'Temple of Saturn', 'Urban grid', 'Walls', 'Walls']",21,POINT (-5.554507 34.073396),1203,,,,,6368.0,,True,39.0,"['vexillarius', 'sutor', 'sutor']",3.0,2.0,8.0,0.0,0.20512820512820512,8.75904072752422,3.6635616461296463,1.0986122886681098,Volubilis (Mauretania Tingitana),"['Miscellaneous Services', 'Clothing', 'Clothing']",2,[0 0 0 1 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0],"[0.         0.         0.         0.33333333 0.         0.
 0.         0.66666667 0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.        ]",0.6666666666666666,2,Clothing,0.7324081924454064,"[ 0.          0.          0.          2.40259009  0.          0.
  0.         10.26955475  0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.        ]",10.269554753309265,Clothing,11.282259051135558,1.7999999999999998,1.638430607928307,2.457645911892461,1203,Volubilis,6368.0,1.0,646.0,9.857585139318886,West
324,Hanson2016_1230,Cetium,S. Pölten,Noricum,Austria,4 or 5,12 I4,100,,BNP; Boatwright 2000; DGRG; PECS; Wilkes 2003b.,,,['Municipium'],,0,POINT (15.622696 48.20473),1230,,,,,1000.0,,True,7.0,['faber'],1.0,1.0,2.0,0.0,0.2857142857142857,6.907755278982137,1.9459101490553132,0.0,Cetium (Noricum),['Unclassified'],1,[0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0],[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.0,1,Unclassified,0.0,"[ 0.          0.          0.          0.         10.15952381  0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.        ]",10.15952380952381,Unclassified,0.0,1.0,0.0,0.0,1230,,,,,,
325,Hanson2016_1231,Flavia Solva,Solfeld,Noricum,Austria,3,20 C3,69,,BNP; Golvin 1988; PECS; Salmon 1969; Wilkes 2003b; Wilson 2011.,17.0,Inhabited area,"['Colonia', 'Municipium']","['Amphitheatre', 'Forum', 'Urban grid']",3,POINT (15.568722 46.768972),1231,,,,,1843.0,,True,136.0,"['centonarius', 'centonarius']",2.0,1.0,4.0,0.0,0.029411764705882353,7.519149957669823,4.912654885736052,0.6931471805599453,Flavia Solva (Noricum),"['Clothing', 'Clothing']",1,[0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0],[0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.0,2,Clothing,0.6931471805599453,"[ 0.          0.          0.          0.          0.          0.
  0.         15.40433213  0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.        ]",15.4043321299639,Clothing,10.677469384293454,1.0,1.4426950408889634,1.4426950408889634,1231,,,,,,
326,Hanson2016_1233,Lauriacum,Lorch,Noricum,Austria,3,12 H4,191,,BNP; DGRG; PECS; Wilkes 2003b.,,,['Municipium'],"['Basilica', 'Baths', 'Baths', 'Fort', 'Fort', 'Forum', 'Forum (Venale)', 'Sanctuary']",8,POINT (14.478806 48.212636),1233,,,,,1000.0,,True,81.0,['cornicen'],1.0,1.0,4.0,0.0,0.04938271604938271,6.907755278982137,4.394449154672439,0.0,Lauriacum (Noricum),['Performing Arts'],1,[0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0],[0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.0,1,Performing Arts,0.0,"[ 0.         0.         0.         0.         0.        27.3525641
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.       ]",27.352564102564102,Performing Arts,0.0,1.0,0.0,0.0,1233,,,,,,
327,Hanson2016_1234,Ovilava,Wels,Noricum,Austria,3,12 H4,-15,,Boatwright 2000; McEvedy 2011; PECS; Salmon 1969; Wilkes 2003b; Wilson 2011.,83.0,Walls,"['Colonia', 'Municipium']","['Amphitheatre', 'Aqueduct', 'Forum', 'Walls']",4,POINT (14.024617999999998 48.156645000000005),1234,,,,,15332.0,,True,35.0,['sagittarius'],1.0,1.0,3.0,0.0,0.08571428571428572,9.637697426500445,3.5553480614894135,0.0,Ovilava (Noricum),['Metal-Working'],1,[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],[1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.0,1,Metal-Working,0.0,"[10.96915167  0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.        ]",10.969151670951158,Metal-Working,0.0,1.0,0.0,0.0,1234,,,,,,
328,Hanson2016_1235,Poetovio,Ptuj,Noricum,Slovenia,3,20 C3,-27,,BNP; DGRG; PECS; Salmon 1969; Wilkes 2003b; Wilson 2011.,,,"['Colonia', 'Municipium', 'Provincial capital']","['Aqueduct', 'Aqueduct', 'Bridge', 'Fort', 'Forum', 'Mithraeum', 'Mithraeum', 'Temple', 'Temple of Jupiter Ammon', 'Temple of the Augustales', 'Temple of Vulcan and Venus', 'Walls']",12,POINT (15.869928 46.419789),1235,,,,,1000.0,,True,367.0,"['faber', 'faber', 'codicarius', 'faber tignarius', 'arcarius', 'faber', 'nummularius', 'faber', 'faber', 'lanionus', 'circitor']",11.0,7.0,15.0,1.0,0.04087193460490463,6.907755278982137,5.905361848054571,2.3978952727983707,Poetovio (Noricum),"['Unclassified', 'Unclassified', 'Transport', 'Building', 'Finance', 'Unclassified', 'Finance', 'Unclassified', 'Unclassified', 'Food-Production', 'Managerial']",6,[0 2 0 0 5 0 1 0 0 0 1 0 0 1 1 0 0 0 0],"[0.         0.18181818 0.         0.         0.45454545 0.
 0.09090909 0.         0.         0.         0.09090909 0.
 0.         0.09090909 0.09090909 0.         0.         0.
 0.        ]",0.45454545454545453,5,Unclassified,1.089952396726532,"[ 0.         12.71833085  0.          0.          4.61796537  0.
  1.90151515  0.          0.          0.          1.40546772  0.
  0.          3.00704722  0.38559552  0.          0.          0.
  0.        ]",12.718330849478392,Finance,30.497225421849922,3.666666666666667,1.5291187685555698,3.364061290822254,1235,,,,,,
